session_id,network_packet_size,protocol_type,login_attempts,session_duration,encryption_used,failed_logins,browser_type,unusual_time_access,attack_detected,ip_reputation_score_least_trustworthy,ip_reputation_score_suspicious,ip_reputation_score_excellent_reputation,risk_score,risk_level
SID_00313,665,0,2,167.65844166029746,0,1,Chrome,1,0,False,True,False,2,Medium
SID_00314,662,1,2,3020.3860323046188,2,0,Chrome,0,0,True,False,False,0,Low
SID_00315,761,1,5,587.6644390849099,0,3,Chrome,0,1,True,False,False,0,Low
SID_00316,504,1,4,2301.836606448674,0,1,Firefox,0,0,True,False,False,0,Low
SID_00317,636,1,5,1000.1740737729252,0,2,Chrome,0,1,False,False,True,1,Low
SID_00318,437,2,9,32.724964531539314,2,2,Chrome,0,1,False,False,True,2,Medium
SID_00319,564,1,5,619.4779792906528,0,3,Chrome,0,1,False,False,True,1,Low
SID_00320,473,1,3,1785.567995704509,0,1,Firefox,0,0,True,False,False,0,Low
SID_00321,519,1,3,42.53556726617147,0,3,Edge,0,1,True,False,False,0,Low
SID_00322,619,1,1,1612.287801821638,0,1,Safari,0,0,True,False,False,0,Low
SID_00323,336,0,1,760.2737507680163,0,1,Unknown,0,0,True,False,False,0,Low
SID_00324,918,1,3,36.439237911325336,1,0,Edge,0,1,True,False,False,0,Low
SID_00325,298,2,5,374.21077547878434,1,0,Chrome,0,0,True,False,False,0,Low
SID_00326,257,1,1,24.50807464508797,1,2,Chrome,0,0,True,False,False,0,Low
SID_00327,731,1,2,1.3742178261820717,0,2,Chrome,0,0,False,False,True,1,Low
SID_00328,658,0,3,1813.9684331432584,0,1,Firefox,0,1,True,False,False,0,Low
SID_00329,624,1,4,1104.4989387299777,2,1,Chrome,0,0,False,True,False,1,Low
SID_00330,625,1,4,273.3975467333533,1,3,Chrome,0,1,False,False,True,1,Low
SID_00331,497,1,5,96.56933344668992,0,1,Firefox,0,1,False,True,False,1,Low
SID_00332,320,1,5,44.77607148878523,0,0,Chrome,0,0,True,False,False,0,Low
SID_00333,515,2,4,1993.2775588933575,0,1,Firefox,0,0,False,True,False,1,Low
SID_00334,364,1,5,785.8522366456999,1,2,Chrome,0,0,True,False,False,0,Low
SID_00335,695,2,5,140.01516083320996,0,1,Chrome,0,1,True,False,False,0,Low
SID_00336,470,1,5,915.2107096600912,2,1,Chrome,0,0,False,True,False,1,Low
SID_00337,334,1,4,5443.232509058146,0,1,Firefox,0,0,True,False,False,0,Low
SID_00338,435,1,2,1241.0386833130349,0,0,Chrome,0,0,True,False,False,0,Low
SID_00339,582,1,4,473.2415176636122,0,0,Chrome,0,0,True,False,False,0,Low
SID_00340,387,0,3,1346.3671189342156,2,3,Chrome,0,1,False,False,True,1,Low
SID_00341,335,1,10,1091.0212230897869,2,2,Firefox,0,1,False,True,False,2,Medium
SID_00342,548,1,2,74.26541693697688,0,0,Chrome,0,0,False,True,False,1,Low
SID_00343,548,2,8,2079.679126752282,0,1,Chrome,0,1,False,False,True,1,Low
SID_00344,398,2,1,1724.0444421342936,2,3,Firefox,1,1,True,False,False,1,Low
SID_00345,405,1,1,714.3709932653392,0,1,Firefox,1,0,False,True,False,2,Medium
SID_00346,546,2,5,567.6638976950851,0,0,Edge,1,0,True,False,False,1,Low
SID_00347,210,1,5,206.7486239686035,2,3,Chrome,0,1,True,False,False,0,Low
SID_00348,218,1,2,1438.823738468799,2,1,Safari,0,1,False,False,True,1,Low
SID_00349,356,1,5,452.3471176973836,0,3,Chrome,1,1,False,True,False,2,Medium
SID_00350,457,1,8,692.6809547672295,0,2,Firefox,0,1,True,False,False,0,Low
SID_00351,562,1,8,149.14798986223988,2,1,Edge,0,1,False,True,False,1,Low
SID_00352,795,1,5,192.45841079075373,0,4,Edge,0,1,False,False,True,1,Low
SID_00353,671,1,3,3370.574061463249,0,3,Firefox,0,1,False,True,False,1,Low
SID_00354,468,2,5,544.9748401627303,0,1,Unknown,0,1,True,False,False,0,Low
SID_00355,496,0,3,1353.1384774771834,2,1,Chrome,0,0,True,False,False,0,Low
SID_00356,299,2,5,1416.295905152199,0,0,Firefox,0,0,False,False,True,1,Low
SID_00357,496,1,4,3192.434490595072,0,3,Chrome,0,1,False,True,False,1,Low
SID_00358,442,1,2,3255.129333354427,0,3,Chrome,0,1,False,True,False,1,Low
SID_00359,564,1,10,488.45108771215735,2,2,Chrome,0,1,False,True,False,2,Medium
SID_00360,334,1,3,2401.7283523063475,1,3,Firefox,0,1,True,False,False,0,Low
SID_00361,603,1,3,363.87692600138746,1,1,Edge,0,1,False,False,True,1,Low
SID_00362,806,1,6,748.4586143609713,1,0,Chrome,0,1,False,False,True,1,Low
SID_00363,478,2,5,1379.485976251833,1,2,Firefox,0,0,False,False,True,1,Low
SID_00364,580,1,7,1960.7431473749025,0,4,Chrome,0,1,True,False,False,0,Low
SID_00365,638,1,4,593.5997740380213,2,1,Firefox,0,0,True,False,False,0,Low
SID_00366,419,1,5,432.8347035997963,1,1,Chrome,1,0,False,True,False,2,Medium
SID_00367,544,1,3,1043.0877101840715,1,3,Chrome,1,1,True,False,False,1,Low
SID_00368,502,1,2,486.9383156809717,1,2,Unknown,0,0,True,False,False,0,Low
SID_00369,519,1,2,891.3091643951311,0,1,Edge,0,0,False,False,True,1,Low
SID_00370,345,1,4,1304.606496740328,0,2,Firefox,1,0,False,True,False,2,Medium
SID_00371,504,1,5,1471.7214585564684,1,1,Chrome,0,0,False,False,True,1,Low
SID_00372,599,1,5,234.7605878502669,0,2,Firefox,1,0,False,True,False,2,Medium
SID_00373,790,2,6,677.8934494854515,0,1,Chrome,0,0,True,False,False,0,Low
SID_00374,691,2,7,20.282360395872487,1,1,Firefox,1,1,True,False,False,1,Low
SID_00375,930,1,6,1278.625148805052,1,3,Edge,0,1,False,True,False,1,Low
SID_00376,346,1,2,106.91213415339824,2,2,Firefox,0,0,True,False,False,0,Low
SID_00377,674,2,1,1642.610566371037,1,2,Edge,1,0,True,False,False,1,Low
SID_00378,536,1,5,417.7918883790516,0,1,Chrome,1,0,True,False,False,1,Low
SID_00379,937,1,6,146.4350007208238,0,1,Chrome,0,1,False,False,True,1,Low
SID_00380,338,1,4,1270.982731292495,1,2,Chrome,1,1,False,True,False,2,Medium
SID_00381,332,1,6,178.80127935801005,2,1,Edge,0,0,True,False,False,0,Low
SID_00382,380,2,7,401.2478457048691,0,4,Chrome,1,1,True,False,False,1,Low
SID_00383,75,2,2,669.3853366958781,1,1,Firefox,0,1,False,False,True,1,Low
SID_00384,394,1,5,357.06710615021143,0,1,Chrome,0,0,True,False,False,0,Low
SID_00385,348,1,2,157.81374339733782,0,3,Firefox,0,1,True,False,False,0,Low
SID_00386,530,1,6,416.8271023025691,1,1,Safari,1,0,True,False,False,1,Low
SID_00387,568,1,7,124.61633860549372,1,2,Chrome,0,1,False,True,False,1,Low
SID_00388,875,0,4,1015.9632083330908,0,3,Chrome,0,1,True,False,False,0,Low
SID_00389,690,1,5,150.51554725543187,2,2,Firefox,0,0,True,False,False,0,Low
SID_00390,384,1,4,526.8150373921366,1,1,Edge,0,0,True,False,False,0,Low
SID_00391,320,2,4,657.4724714273497,1,0,Chrome,0,0,False,True,False,1,Low
SID_00392,598,2,2,2321.311931324601,0,2,Chrome,1,1,True,False,False,1,Low
SID_00393,235,2,4,65.19224417074551,0,2,Chrome,0,0,True,False,False,0,Low
SID_00394,866,1,8,2132.628166777973,2,1,Chrome,0,1,True,False,False,0,Low
SID_00395,735,1,2,186.7837861770372,1,2,Chrome,0,0,True,False,False,0,Low
SID_00396,406,1,1,1470.7602446072638,2,2,Chrome,0,0,False,True,False,1,Low
SID_00397,157,1,7,75.88405038491372,0,2,Chrome,0,1,True,False,False,0,Low
SID_00398,770,0,2,3586.5303635004507,2,1,Chrome,0,0,False,True,False,1,Low
SID_00399,477,1,2,1318.6791908414502,0,0,Firefox,0,0,False,True,False,1,Low
SID_00400,747,0,3,52.01584766087736,0,4,Chrome,0,1,True,False,False,0,Low
SID_00401,181,1,5,192.75181853158136,0,0,Chrome,0,1,False,True,False,1,Low
SID_00402,380,2,4,636.223650897408,2,3,Safari,0,1,False,False,True,1,Low
SID_00403,501,1,5,593.1509539774886,0,0,Unknown,0,1,False,True,False,1,Low
SID_00404,509,0,6,793.8232753577087,0,2,Firefox,0,0,True,False,False,0,Low
SID_00405,409,1,3,498.1609302112118,0,0,Chrome,0,0,True,False,False,0,Low
SID_00406,624,1,4,1059.901481610723,0,2,Safari,1,0,True,False,False,1,Low
SID_00407,286,2,4,342.7646284576921,1,0,Firefox,0,0,True,False,False,0,Low
SID_00408,471,1,4,155.24345713718046,2,2,Chrome,0,0,False,True,False,1,Low
SID_00409,524,1,3,27.490555555123645,0,1,Edge,0,0,False,True,False,1,Low
SID_00410,602,0,5,314.15632646091484,0,1,Chrome,0,0,True,False,False,0,Low
SID_00411,642,1,6,445.3264985677889,1,0,Firefox,0,0,False,True,False,1,Low
SID_00412,275,1,6,860.8594653509111,0,1,Chrome,0,0,True,False,False,0,Low
SID_00413,193,1,2,1313.8017528376006,2,2,Firefox,1,0,True,False,False,1,Low
SID_00414,755,2,6,219.6155862443666,0,2,Chrome,0,0,False,True,False,1,Low
SID_00415,566,1,5,543.7151280048485,2,2,Firefox,0,1,False,False,True,1,Low
SID_00416,350,1,4,212.980595450182,0,3,Chrome,0,1,False,True,False,1,Low
SID_00417,810,1,6,2415.452120872336,0,2,Firefox,0,0,False,True,False,1,Low
SID_00418,523,1,1,834.2698472105207,1,1,Chrome,0,1,True,False,False,0,Low
SID_00419,735,1,5,906.3205407982592,2,2,Chrome,0,1,True,False,False,0,Low
SID_00420,513,1,2,606.104444143641,0,1,Edge,0,1,False,True,False,1,Low
SID_00421,912,1,6,264.838917966071,0,2,Chrome,0,1,False,False,True,1,Low
SID_00422,851,1,7,178.944837530513,1,2,Firefox,0,1,True,False,False,0,Low
SID_00423,450,1,4,855.1935030858665,0,1,Chrome,0,0,True,False,False,0,Low
SID_00424,694,1,4,2037.839554015708,1,4,Firefox,1,1,True,False,False,1,Low
SID_00425,629,1,7,191.51357281417157,0,0,Firefox,1,1,True,False,False,1,Low
SID_00426,773,1,2,678.4652914507715,1,1,Firefox,0,0,True,False,False,0,Low
SID_00427,307,1,6,602.8699075608242,2,3,Edge,0,1,False,False,True,1,Low
SID_00428,637,1,2,821.0030059019639,0,1,Edge,0,0,True,False,False,0,Low
SID_00429,711,1,5,708.9777704723288,2,2,Chrome,0,0,True,False,False,0,Low
SID_00430,148,2,4,254.83705572921428,0,1,Firefox,0,1,True,False,False,0,Low
SID_00431,263,1,3,940.6755581780216,1,3,Chrome,1,1,True,False,False,1,Low
SID_00432,92,1,1,254.68878294385453,0,4,Chrome,0,1,True,False,False,0,Low
SID_00433,446,1,2,846.7298282239082,0,1,Chrome,0,0,False,False,True,1,Low
SID_00434,643,1,3,285.26379088683524,1,3,Chrome,0,1,True,False,False,0,Low
SID_00435,800,2,3,68.81479967744049,1,1,Chrome,0,0,False,False,True,1,Low
SID_00436,514,1,2,108.86043713950852,0,2,Firefox,0,1,False,True,False,1,Low
SID_00437,825,1,8,1437.077970094992,0,3,Edge,1,1,False,True,False,2,Medium
SID_00438,223,1,5,103.49970247123396,0,2,Chrome,0,1,False,False,True,1,Low
SID_00439,159,1,4,320.99508897526187,0,2,Chrome,0,0,True,False,False,0,Low
SID_00440,488,1,2,271.33946881162154,0,3,Chrome,0,1,True,False,False,0,Low
SID_00441,576,1,6,47.68086939869976,1,2,Edge,0,0,False,True,False,1,Low
SID_00442,493,2,4,732.0722289032649,2,0,Unknown,0,1,False,False,True,1,Low
SID_00443,86,1,4,1282.7069048148308,1,2,Chrome,0,1,False,True,False,1,Low
SID_00444,482,1,3,3896.328707679077,0,3,Chrome,0,1,True,False,False,0,Low
SID_00445,239,1,3,2199.49891931006,2,2,Chrome,0,1,False,False,True,1,Low
SID_00446,633,1,5,40.46735178295716,0,2,Firefox,1,0,True,False,False,1,Low
SID_00447,573,1,4,238.19529887877223,1,1,Chrome,0,0,True,False,False,0,Low
SID_00448,312,1,3,424.9835810903341,0,2,Chrome,0,1,True,False,False,0,Low
SID_00449,397,1,2,1663.6450617382643,1,3,Firefox,0,1,True,False,False,0,Low
SID_00450,288,1,4,357.1356620606024,0,1,Edge,0,0,False,True,False,1,Low
SID_00451,487,2,3,675.7573723530146,0,3,Firefox,0,1,True,False,False,0,Low
SID_00452,691,1,5,862.0906489934802,1,2,Edge,1,0,True,False,False,1,Low
SID_00453,302,2,4,283.0104774964186,2,1,Chrome,0,1,False,False,True,1,Low
SID_00454,600,1,2,697.7052942792316,0,2,Firefox,0,0,True,False,False,0,Low
SID_00455,393,1,1,41.78067201334875,0,1,Chrome,0,0,False,True,False,1,Low
SID_00456,341,2,6,523.4231991250443,0,2,Chrome,0,0,False,True,False,1,Low
SID_00457,478,1,3,380.5414987096645,2,3,Edge,0,1,True,False,False,0,Low
SID_00458,292,2,2,351.7404523962581,2,1,Firefox,1,0,True,False,False,1,Low
SID_00459,389,2,2,214.19156324338755,0,1,Firefox,0,1,False,True,False,1,Low
SID_00460,260,1,4,1361.8315323598167,0,1,Chrome,0,0,False,False,True,1,Low
SID_00461,892,1,5,1709.134690853882,0,2,Safari,0,0,False,True,False,1,Low
SID_00462,507,1,5,1752.3233441273994,0,0,Firefox,1,0,True,False,False,1,Low
SID_00463,360,0,3,403.4865778239022,0,1,Edge,0,0,True,False,False,0,Low
SID_00464,542,2,3,239.97788280236048,0,1,Chrome,1,0,False,False,True,2,Medium
SID_00465,477,1,2,82.87836042133783,0,2,Firefox,1,0,True,False,False,1,Low
SID_00466,455,1,3,892.7882702452835,0,0,Edge,0,0,True,False,False,0,Low
SID_00467,622,1,4,320.58239488844754,1,1,Chrome,0,0,False,False,True,1,Low
SID_00468,651,1,6,259.1076528573121,2,2,Chrome,0,0,False,True,False,1,Low
SID_00469,393,1,3,371.4566393301081,2,0,Chrome,0,0,True,False,False,0,Low
SID_00470,384,1,5,647.248193926389,1,1,Firefox,1,0,False,True,False,2,Medium
SID_00471,444,1,5,141.31839768582626,2,2,Chrome,0,0,False,False,True,1,Low
SID_00472,64,1,4,2602.309128795854,0,0,Chrome,0,0,True,False,False,0,Low
SID_00473,196,2,4,1055.24986022341,0,2,Chrome,0,0,False,True,False,1,Low
SID_00474,773,2,2,38.33239482130345,0,1,Chrome,0,0,True,False,False,0,Low
SID_00475,828,2,4,293.13528080005744,0,1,Safari,0,0,False,False,True,1,Low
SID_00476,450,2,3,41.264089186286704,1,1,Safari,0,0,True,False,False,0,Low
SID_00477,615,1,6,208.561285304474,0,0,Unknown,0,1,False,True,False,1,Low
SID_00478,562,1,3,270.16018893753994,1,2,Edge,0,0,True,False,False,0,Low
SID_00479,1115,1,1,1012.621059097112,1,1,Edge,0,0,False,True,False,1,Low
SID_00480,723,2,3,1014.7802053854936,2,3,Edge,0,1,False,False,True,1,Low
SID_00481,474,2,3,37.1077070741238,1,2,Chrome,0,1,False,False,True,1,Low
SID_00482,308,2,5,709.6334400472718,0,2,Chrome,1,0,True,False,False,1,Low
SID_00483,178,2,6,2593.523797175267,1,1,Edge,0,1,False,False,True,1,Low
SID_00484,540,1,8,791.8745688539061,1,1,Chrome,0,1,True,False,False,0,Low
SID_00485,348,1,3,2586.122756422195,1,2,Edge,0,0,False,True,False,1,Low
SID_00486,215,1,2,383.1504074999258,0,0,Chrome,0,0,False,True,False,1,Low
SID_00487,370,1,6,492.6205213960546,0,0,Chrome,0,0,True,False,False,0,Low
SID_00488,283,1,4,547.3285633258175,0,1,Chrome,0,0,True,False,False,0,Low
SID_00489,837,1,7,2061.0608468592945,0,3,Chrome,0,1,True,False,False,0,Low
SID_00490,676,1,3,382.791371814054,0,1,Edge,0,0,False,False,True,1,Low
SID_00491,498,1,6,3279.5697093711424,0,4,Safari,0,1,False,False,True,1,Low
SID_00492,795,1,7,626.6781713475829,2,3,Firefox,1,1,True,False,False,1,Low
SID_00493,515,1,3,196.84394159651757,0,1,Chrome,0,0,True,False,False,0,Low
SID_00494,327,1,2,87.57341324246734,1,4,Chrome,0,1,True,False,False,0,Low
SID_00495,804,1,4,151.83738130439949,1,1,Edge,0,0,True,False,False,0,Low
SID_00496,607,1,5,32.060104561091926,1,3,Edge,0,1,False,True,False,1,Low
SID_00497,292,2,6,942.9306555899634,0,1,Safari,0,1,True,False,False,0,Low
SID_00498,461,1,6,582.0322080577412,1,3,Firefox,0,1,False,True,False,1,Low
SID_00499,324,1,4,1071.2962647815316,1,2,Chrome,1,0,False,True,False,2,Medium
SID_00500,223,2,6,1219.5706661244094,2,1,Chrome,0,1,False,False,True,1,Low
SID_00501,685,2,2,2143.1406281745503,0,2,Chrome,0,0,False,True,False,1,Low
SID_00502,881,2,4,99.54254758626884,1,1,Chrome,0,0,False,True,False,1,Low
SID_00503,220,1,2,164.7374052405895,2,3,Safari,0,1,False,True,False,1,Low
SID_00504,612,1,3,635.7441515689777,0,1,Edge,0,1,False,False,True,1,Low
SID_00505,369,1,4,110.97235996589414,1,2,Chrome,0,0,False,True,False,1,Low
SID_00506,402,1,4,77.84485553862508,0,4,Firefox,1,1,True,False,False,1,Low
SID_00507,381,2,8,878.1004577397412,0,0,Edge,0,1,False,True,False,1,Low
SID_00508,327,1,2,1031.9485580782866,2,1,Edge,0,0,True,False,False,0,Low
SID_00509,509,1,6,1483.2509143250172,0,2,Edge,1,0,True,False,False,1,Low
SID_00510,333,1,3,1979.141827860449,1,2,Edge,0,0,False,True,False,1,Low
SID_00511,554,1,3,467.4334236104878,0,2,Firefox,0,0,False,False,True,1,Low
SID_00512,489,1,5,3124.607657783129,0,0,Chrome,0,0,False,True,False,1,Low
SID_00513,452,2,3,30.898691209998635,2,2,Chrome,1,1,True,False,False,1,Low
SID_00514,318,2,6,1632.9624148339556,0,3,Chrome,1,1,True,False,False,1,Low
SID_00515,384,2,6,310.2681752114139,0,1,Chrome,0,0,False,True,False,1,Low
SID_00516,651,1,4,2037.9143244022027,0,1,Firefox,0,1,True,False,False,0,Low
SID_00517,600,1,2,201.44472302339048,0,2,Chrome,0,0,True,False,False,0,Low
SID_00518,304,1,5,1080.722173905118,0,3,Safari,0,1,False,False,True,1,Low
SID_00519,519,1,5,443.3439575840872,1,2,Chrome,0,0,True,False,False,0,Low
SID_00520,650,2,2,384.3209932767374,1,3,Chrome,0,1,False,False,True,1,Low
SID_00521,166,1,3,49.00639147439193,0,2,Chrome,1,0,True,False,False,1,Low
SID_00522,608,2,5,979.100245959024,1,1,Edge,0,1,False,False,True,1,Low
SID_00523,367,1,7,154.2396578621673,1,3,Chrome,0,1,True,False,False,0,Low
SID_00524,614,1,7,497.39556990155336,2,1,Chrome,1,1,True,False,False,1,Low
SID_00525,347,1,1,121.87608857038836,2,3,Firefox,0,1,True,False,False,0,Low
SID_00526,139,1,2,742.0387261710403,2,0,Chrome,0,1,True,False,False,0,Low
SID_00527,174,2,3,210.1951533368564,0,2,Firefox,0,1,False,True,False,1,Low
SID_00528,509,1,8,721.9034188515179,0,0,Firefox,0,1,True,False,False,0,Low
SID_00529,551,2,7,2344.1920715778606,1,0,Unknown,0,1,True,False,False,0,Low
SID_00530,319,2,6,2029.821054060948,0,1,Unknown,0,1,False,True,False,1,Low
SID_00531,627,1,5,178.97933498090316,2,2,Chrome,0,0,False,True,False,1,Low
SID_00532,167,2,2,83.56483714882313,0,1,Firefox,0,0,False,True,False,1,Low
SID_00533,486,1,2,34.878260140360965,0,1,Chrome,0,1,False,False,True,1,Low
SID_00534,257,1,2,1410.5591597029345,0,1,Firefox,0,1,False,False,True,1,Low
SID_00535,369,2,1,229.40741976519703,1,3,Chrome,0,1,True,False,False,0,Low
SID_00536,509,0,3,267.1901087181883,1,3,Chrome,1,1,False,True,False,2,Medium
SID_00537,327,1,3,205.20028216516903,2,4,Chrome,0,1,True,False,False,0,Low
SID_00538,423,1,3,1466.485057279488,0,1,Chrome,0,0,True,False,False,0,Low
SID_00539,701,1,2,3086.8614495928914,1,0,Chrome,0,1,False,False,True,1,Low
SID_00540,384,1,6,1125.8073594529112,1,0,Firefox,0,0,False,True,False,1,Low
SID_00541,667,1,4,1387.900508592469,2,3,Chrome,0,1,False,True,False,1,Low
SID_00542,274,2,7,775.1215165095037,0,2,Firefox,1,1,False,False,True,2,Medium
SID_00543,605,1,4,601.9355181044742,0,1,Chrome,1,1,True,False,False,1,Low
SID_00544,788,1,7,1022.8938782891752,0,2,Chrome,1,1,True,False,False,1,Low
SID_00545,64,1,1,29.13443062137344,1,2,Edge,1,0,False,False,True,2,Medium
SID_00546,340,1,5,50.69314848683904,0,3,Unknown,1,1,True,False,False,1,Low
SID_00547,615,1,5,929.9409886532912,0,2,Chrome,0,0,False,True,False,1,Low
SID_00548,459,1,4,326.45876301326695,2,1,Chrome,0,0,True,False,False,0,Low
SID_00549,574,2,4,536.8492685016083,0,2,Edge,0,0,False,True,False,1,Low
SID_00550,379,1,10,1218.580884098439,2,0,Chrome,0,1,True,False,False,1,Low
SID_00551,517,1,1,688.6051804467361,0,1,Chrome,0,0,True,False,False,0,Low
SID_00552,468,2,5,1308.8796559759128,1,2,Chrome,0,0,True,False,False,0,Low
SID_00553,733,1,3,434.6174048498677,1,1,Chrome,0,0,False,True,False,1,Low
SID_00554,550,1,4,271.0942382786429,0,4,Chrome,0,1,True,False,False,0,Low
SID_00555,567,1,5,214.1330215008757,0,2,Firefox,0,0,True,False,False,0,Low
SID_00556,417,1,1,112.9568511762338,1,0,Edge,0,0,False,True,False,1,Low
SID_00557,402,1,4,29.99247507050014,1,3,Firefox,0,1,False,True,False,1,Low
SID_00558,413,1,5,43.69084296322954,2,2,Chrome,0,0,True,False,False,0,Low
SID_00559,578,2,4,252.8639504827696,0,0,Chrome,1,0,False,True,False,2,Medium
SID_00560,415,2,3,261.0414109968212,1,1,Chrome,0,0,True,False,False,0,Low
SID_00561,557,1,5,384.7345790155134,0,1,Chrome,0,1,False,False,True,1,Low
SID_00562,915,1,2,716.4405827702604,1,2,Chrome,0,0,True,False,False,0,Low
SID_00563,674,1,2,1139.3616023025886,1,1,Edge,0,0,True,False,False,0,Low
SID_00564,434,1,4,176.22313469547151,0,2,Chrome,0,1,False,True,False,1,Low
SID_00565,740,1,6,1139.1909235972876,0,2,Firefox,0,0,True,False,False,0,Low
SID_00566,418,1,4,119.71888942754651,0,0,Firefox,0,0,False,False,True,1,Low
SID_00567,92,1,7,3585.910537470248,1,0,Chrome,1,1,False,True,False,2,Medium
SID_00568,298,2,7,268.4159891767951,1,1,Chrome,0,1,False,False,True,1,Low
SID_00569,125,1,1,1452.8499985172157,0,2,Edge,0,1,False,True,False,1,Low
SID_00570,429,2,2,169.03703432506114,2,2,Chrome,0,1,False,False,True,1,Low
SID_00571,503,2,4,2406.9369845901806,2,1,Chrome,0,1,False,True,False,1,Low
SID_00572,835,1,3,1401.8469577809424,1,3,Firefox,0,1,False,True,False,1,Low
SID_00573,565,2,3,356.2666218153853,1,1,Firefox,0,0,True,False,False,0,Low
SID_00574,456,2,3,437.814287224645,0,2,Chrome,0,0,False,False,True,1,Low
SID_00575,665,1,3,3.0763020154606293,0,2,Chrome,0,0,False,True,False,1,Low
SID_00576,64,1,5,231.67484580748317,1,0,Edge,0,1,False,True,False,1,Low
SID_00577,547,1,2,273.1999139689734,0,1,Edge,0,1,False,False,True,1,Low
SID_00578,654,2,3,482.2631137550463,0,2,Firefox,1,0,False,False,True,2,Medium
SID_00579,204,1,3,119.77490576314491,1,1,Safari,0,1,False,False,True,1,Low
SID_00580,728,1,5,521.2463245354337,0,1,Chrome,1,0,True,False,False,1,Low
SID_00581,567,1,5,883.2259258129379,0,3,Chrome,0,1,False,True,False,1,Low
SID_00582,416,1,4,371.2583421632176,0,2,Unknown,0,1,True,False,False,0,Low
SID_00583,626,1,7,211.3758745796674,1,0,Edge,0,1,False,True,False,1,Low
SID_00584,954,2,5,634.7568436248279,1,1,Chrome,0,0,True,False,False,0,Low
SID_00585,536,1,3,23.546264180349848,0,1,Chrome,0,0,True,False,False,0,Low
SID_00586,549,2,5,333.4280915720289,0,1,Chrome,0,0,True,False,False,0,Low
SID_00587,408,2,10,599.9268324566538,0,1,Firefox,0,1,False,True,False,2,Medium
SID_00588,330,1,2,327.3891479419907,0,5,Chrome,0,1,True,False,False,0,Low
SID_00589,666,1,1,339.02314092820245,0,4,Chrome,0,1,True,False,False,0,Low
SID_00590,328,2,3,1508.662714491907,0,0,Chrome,1,0,True,False,False,1,Low
SID_00591,514,2,5,2174.380886608305,0,1,Chrome,0,0,False,True,False,1,Low
SID_00592,404,1,5,1405.388721495742,2,2,Chrome,0,0,True,False,False,0,Low
SID_00593,595,1,3,83.28233437097971,2,2,Chrome,0,1,False,False,True,1,Low
SID_00594,566,1,5,273.70209626662427,1,0,Chrome,0,0,True,False,False,0,Low
SID_00595,707,2,4,993.8781438654912,0,0,Chrome,0,0,False,True,False,1,Low
SID_00596,397,2,6,2931.905217508983,1,0,Chrome,0,1,False,True,False,1,Low
SID_00597,446,1,3,221.95471865244303,1,1,Firefox,1,0,True,False,False,1,Low
SID_00598,304,2,2,1827.8784945384327,0,3,Firefox,0,1,True,False,False,0,Low
SID_00599,411,1,5,1074.6338363111,0,1,Firefox,1,0,True,False,False,1,Low
SID_00600,575,2,4,3281.113052112155,0,1,Chrome,0,0,True,False,False,0,Low
